,p1 travel time [ns],s1 travel time [ns],p-s delta t 1 [ns],p2 travel time [ns],s2 travel time [ns],p-s delta t 2 [ns]
0.0,23349.948216861358,23346.66355583275,3.2846610286069335,23071.09383048571,23068.898961727373,2.1948687583389983
0.15707963267948966,23350.43859817698,23346.66355583275,3.7750423442303145,23071.60397850307,23068.898961727373,2.705016775697004
0.3141592653589793,23351.861902157456,23346.66355583275,5.198346324705199,23073.084677449348,23068.898961727373,4.185715721974702
0.47123889803846897,23354.07923007116,23346.66355583275,7.415674238407519,23075.391488343936,23068.898961727373,6.492526616562827
0.6283185307179586,23356.87405905056,23346.66355583275,10.210503217807855,23078.299225605373,23068.898961727373,9.40026387800026
0.7853981633974483,23359.97323666279,23346.66355583275,13.309680830039724,23081.52376280555,23068.898961727373,12.62480107817828
0.9424777960769379,23363.07355663221,23346.66355583275,16.41000079946025,23084.74965269597,23068.898961727373,15.85069096859661
1.0995574287564276,23365.87137634203,23346.66355583275,19.207820509280282,23087.66093134716,23068.898961727373,18.761969619787124
1.2566370614359172,23368.09240100268,23346.66355583275,21.428845169928536,23089.972119641636,23068.898961727373,21.073157914262993
1.413716694115407,23369.518695714924,23346.66355583275,22.855139882172807,23091.456359980017,23068.898961727373,22.557398252643907
1.5707963267948966,23370.010219388565,23346.66355583275,23.346663555814303,23091.967860689096,23068.898961727373,23.06889896172288
