,p1 travel time [ns],s1 travel time [ns],p-s delta t 1 [ns],p2 travel time [ns],s2 travel time [ns],p-s delta t 2 [ns]
0.0,22508.08912585879,22506.583815682377,1.5053101764133316,22436.96714192454,22435.95724642094,1.0098955035973631
0.15707963267948966,22508.602404499976,22506.583815682377,2.0185888175983564,22437.490741412937,22435.95724642094,1.5334949919961218
0.3141592653589793,22510.092184129968,22506.583815682377,3.5083684475903283,22439.01049440308,22435.95724642094,3.053247982137691
0.47123889803846897,22512.41312446418,22506.583815682377,5.829308781801956,22441.378181874497,22435.95724642094,5.420935453556012
0.6283185307179586,22515.33864144338,22506.583815682377,8.754825761003303,22444.362712242575,22435.95724642094,8.405465821633697
0.7853981633974483,22518.582855738325,22506.583815682377,11.999040055947262,22447.67248502092,22435.95724642094,11.715238599979784
0.9424777960769379,22521.828389140817,22506.583815682377,15.244573458439845,22450.98372603271,22435.95724642094,15.0264796117699
1.0995574287564276,22524.75735958906,22506.583815682377,18.173543906683335,22453.972100286912,22435.95724642094,18.014853865970508
1.2566370614359172,22527.082568647034,22506.583815682377,20.498752964656887,22456.34453906462,22435.95724642094,20.387292643677938
1.413716694115407,22528.575801748088,22506.583815682377,21.99198606571008,22457.868135943703,22435.95724642094,21.910889522761863
1.5707963267948966,22529.090399498047,22506.583815682377,22.506583815669728,22458.393203667387,22435.95724642094,22.43595724644547
